"","Trcid","Title","Shortdescription","Longdescription","Calendarsummary","TitleEN","ShortdescriptionEN","LongdescriptionEN","CalendarsummaryEN","Types","Ids","Locatienaam","City","Adres","Zipcode","Latitude","Longitude","Urls","Media","Thumbnail","Datepattern_startdate","Datepattern_enddate","Singledates","Type1","Lastupdated","X"
"166","3dffbfbe-1bf3-4465-b570-1a0a44c8f7a4","Marten & Oopjen","Begin dit jaar kochten Nederland en Frankrijk samen twee portretten van Rembrandt. Van 2 juli tot en met 2 oktober 2016 toont het Rijksmuseum in Amsterdam de twee huwelijksportretten naast 'De Nachtwacht'. Maak gebruik van deze unieke kans om 'Marten & Oopjen' zelf te ontmoeten.","<h2>Rembrandt in Amsterdam</h2> <strong>Rembrandt van Rijn</strong> schilderde de huwelijksportretten in opdracht van twee jong gehuwden <strong>Marten Soolmans</strong> en <strong>Oopjen Coppit</strong> in 1634 in Amsterdam, het jaar dat hij zelf trouwt met Saskia van Uylenburgh. Het zijn de eerste en enige levensgrote pendantportretten die hij schildert. Marten, 21 jaar, trouwt als nouveau riche met een meisje van goede komaf die 2 jaar ouder is. Binnen 4 jaar krijgen ze 3 kinderen en 7 jaar na de huwelijksvoltrekking is Oopjen alweer weduwe. Zij leeft veel langer dan haar man, tot 1660 hangen de pronkportretten in haar huis aan het Singel.<br /> <h2>Ereplaats naast De Nachtwacht</h2> De meer dan twee meter hoge portretten verbleven vervolgens bijna 400 jaar in priv&eacute:bezit tot Nederland en Frankrijk deze kunstwerken onlangs aankocht. Marten &amp: Oopjen krijgen nu een ereplaats naast '<strong>De Nachtwacht</strong>', daarna gaat het Rijksmuseum de schilderijen restaureren. <br /> <br /> Let op: op <strong>2 juli 2016</strong> is het museum gratis toegankelijk van 9.00 tot 21.00 uur om&nbsp:de onthulling van de portretten te vieren.<br /> <br /> Lees meer over <a href=&quot:http://www.iamsterdam.com/nl/uit-in-amsterdam/zien-en-doen/musea-en-galeries/rembrandt-in-amsterdam&quot:>Rembrandt in Amsterdam</a>.","Za 2 juli 2016 t/m zo 2 oktober 2016 ma-zo: geopend.","Marten & Oopjen","Early this year, two Rembrandt portraits were bought together by parties from the Netherlands and France. From 2 July to 2 October 2016, the Rijksmuseum in Amsterdam showcase the two wedding portraits alongside 'The Night Watch'. Take this unique opportunity to meet 'Marten & Oopjen' yourself.","<h2>Rembrandt in Amsterdam</h2> <strong></strong><strong>Rembrandt</strong> painted the marriage portraits of the newly-weds <strong>Marten Soolmans</strong> and <strong>Oopjen Coppit</strong> in Amsterdam in 1634, when he was only 28. The portraits, more than two-metres high, have remained in private hands for almost four centuries until their purchase by the Netherlands and France. Following their time on display alongside '<strong>The Night Watch</strong>', the two portraits will undergo a restoration process at the Rijksmuseum.<br /> <br /> Learn more about <a href=&quot:http://www.iamsterdam.com/en/visiting/what-to-do/museums-and-galleries/on-rembrandts-trail-in-amsterdam&quot:>Rembrandt in Amsterdam</a>.","Sa 2 July 2016 including Su 2 October 2016 Mo -Su: Open.","","2.3.14","Rijksmuseum","AMSTERDAM","Museumstraat 1","1071 XX","52,3600070","4,8851850","http://rijksmuseum.nl","https://media.iamsterdam.com/ndtrc/Images/3d/3dffbfbe-1bf3-4465-b570-1a0a44c8f7a4/4dde26d9-4f8d-49ea-b2f5-b16d8028678f.jpg,https://media.iamsterdam.com/ndtrc/Images/3d/3dffbfbe-1bf3-4465-b570-1a0a44c8f7a4/5a320359-1144-42a1-b612-d1b21363e993.jpg","https://media.iamsterdam.com/ndtrc/Images/3d/3dffbfbe-1bf3-4465-b570-1a0a44c8f7a4/5a320359-1144-42a1-b612-d1b21363e993.jpg","02-07-2016","02-10-2016","",NA,"2016-07-25 11:22:02",NA
"167","1afe6f3b-6f79-4b34-83af-9ea27ca69fec","Avery Singer - Scenes","De eerste Europese museumsolo van de Amerikaanse kunstenaar Avery Singer (New York, 1987). Het is ook voor het eerst dat haar werk in Nederland te zien is. Naast de grote installatie waarmee zij indruk maakte tijdens haar solo in Statements op Art Basel 2015, ook nieuw werk. Te zien van 23 april tot en met 2 oktober 2016, in Stedelijk Museum in Amsterdam.","","Za 23 april 2016 t/m zo 2 oktober 2016 ma-zo: geopend.","Avery Singer - Scenes","From 23 April to 2 October 2016, the Stedelijk in Amsterdam presents the first museum solo exhibition in Europe of the American artist Avery Singer. The show offers a comprehensive view of the artist?s work since 2012 and includes a vast installation that was enthusiastically received at Art Basel in 2015.","","Sa 23 April 2016 including Su 2 October 2016 Mo -Su: Open.","","2.3.14","Stedelijk Museum","AMSTERDAM","Museumplein 10","1071 DJ","52,3564290","4,8798010","http://www.stedelijk.nl/","https://media.iamsterdam.com/ndtrc/Images/1a/1afe6f3b-6f79-4b34-83af-9ea27ca69fec/4b9a6bae-cc4f-44d4-84e5-1f99b1a72206.jpg,https://media.iamsterdam.com/ndtrc/Images/1a/1afe6f3b-6f79-4b34-83af-9ea27ca69fec/72c3dbbc-1664-459a-a728-60557b8babe2.jpg","https://media.iamsterdam.com/ndtrc/Images/1a/1afe6f3b-6f79-4b34-83af-9ea27ca69fec/4b9a6bae-cc4f-44d4-84e5-1f99b1a72206.jpg","23-04-2016","02-10-2016","",NA,"2016-07-25 12:09:12",NA
"168","57634646-4876-4dd5-9735-4e8c1fb9c5e1","Ontroerwoud","Deze ruimtelijke installatie van multimediakunstenaar Wim Vonk blijft 'groeien'. Het verandert steeds van compositie en neemt enorme proporties aan. Internationale kunstenaars vullen het werk aan met eigen werk. Ook wordt de installatie tot leven gebracht door verschillende performers, theatermakers. Dit resulteert in een levendig Gesamtkunstwerk. Ervaar het van 8 september tot en met 22 oktober 2016, in CBK Amsterdam.","","Do 8 september 2016 t/m za 22 oktober 2016 wo-zo: geopend.","Ontroerwoud","","","Th 8 September 2016 including Sa 22 October 2016 We -Su: Open.","","2.3.14","CBK Amsterdam","AMSTERDAM","Oranje-Vrijstaatkade 71","1093 KS","52,3563440","4,9301050","http://www.cbkamsterdam.nl","https://media.iamsterdam.com/ndtrc/Images/57/57634646-4876-4dd5-9735-4e8c1fb9c5e1/54d3595d-7554-4a01-8915-9bef8dd6cb43.jpg","https://media.iamsterdam.com/ndtrc/Images/57/57634646-4876-4dd5-9735-4e8c1fb9c5e1/54d3595d-7554-4a01-8915-9bef8dd6cb43.jpg","08-09-2016","22-10-2016","",NA,"2016-07-26 11:50:31",NA
"169","da2304f7-160e-4747-a833-2ff0e495271d","BODY WORLDS: The Happiness Project","Het Damrak 66, in het centrum van Amsterdam, is de permanente basis geworden van BODY WORLDS. ?BODY WORLDS: The Happiness Project?, is een nieuw hoofdstuk aan de reeks indrukwekkende anatomietentoonstellingen.","<h2>BODY WORLDS in Amsterdam</h2> <br /> De <strong>interactieve expositie</strong> vertelt het verhaal van het lichaam van de mens en de invloed van het fenomeen &lsquo:geluk&rsquo: op onze gezondheid. Er staan meer dan <strong>200 anatomische preparaten</strong> van echte menselijke lichamen die de complexiteit, veerkracht en kwetsbaarheid van het lichaam tonen.","Za 16 juli 2016 t/m zo 4 september 2016 ma-zo: 09:00 - 22:00 uur, Toelichting: Feestdagen en vakanties dagelijks geopend van 09:00 - 22:00 uur. Laatste toegang tot één uur voor sluitingstijd.","BODY WORLDS: The Happiness Project","After captivating visitors the world over, the oft-controversial exhibition of human specimens including whole-body plastinates, organs and translucent body slices takes up permanent residence in central Amsterdam.","<h2>BODY WORLDS in Amsterdam</h2> <br /> Featuring <strong>an extensive selection of authentic human specimens</strong>, the emphasis of this exhibition is on the effect of happiness on health. A short walk from Amsterdam Central Station, the former American Express building has been fully refurbished to become home to the permanent BODY WORLDS exhibition.<br /> <br /> [Image: &copy: Gunther von Hagens, Institute for Plastination, Heidelberg, Germany]","Sa 16 July 2016 including Su 4 September 2016 Mo -Su: 09:00 - 22:00 hour, Explanation: Open 09:00 to 22:00 on public holidays and during school holidays. Last entrance one hour before closing.","","2.3.14","","AMSTERDAM","Damrak 66","1012 LM","52,3749390","4,8955100","http://bodyworlds.nl/en/,http://www.amsterdamticketshop.nl/6121","https://media.iamsterdam.com/ndtrc/Images/20131223/97633351-21da-4629-b87b-f516a9ba8461.jpg,https://media.iamsterdam.com/ndtrc/Images/20131223/058977ce-7f34-415d-b139-c9f11abe1607.jpg,https://media.iamsterdam.com/ndtrc/Images/20131223/ff7c8520-fc3d-463d-8652-09be6a8c1d74.jpg,https://media.iamsterdam.com/ndtrc/Images/20131223/89567504-1a78-4b93-b369-21ab5b9aedf1.jpg,https://media.iamsterdam.com/ndtrc/Images/20131223/6f047d23-62da-4edb-b3e7-b8e596a0a1e7.jpg,https://media.iamsterdam.com/ndtrc/Images/20131223/e044f326-ac11-4390-a0e7-d874e24177f5.jpg,https://media.iamsterdam.com/ndtrc/Images/20131223/b0e3a6c6-6b49-4644-b4f2-3a486671c16c.jpg,https://media.iamsterdam.com/ndtrc/Images/20131223/517f4fe1-42f6-4269-a582-95657938dd46.jpg,http://www.youtube.com/v/5_uYBLWEcqk","https://media.iamsterdam.com/ndtrc/Images/20131223/97633351-21da-4629-b87b-f516a9ba8461.jpg","16-07-2016","04-09-2016","",NA,"2016-07-26 13:35:48",NA
"170","52fdf7b1-1a19-446a-b662-b411209f7cd7","Demonstreer!!!","Foto's en posters vertellen het verhaal van de eerste Nederlandse 'Pride-mars'. Een hommage aan de vrouwen die de basis legden voor wat pas twee jaar later Roze Zaterdag ging heten. Te zien van 17 juni tot en met 24 augustus 2016. In expositieruimte op het IHLIA-plein, OBA Centrale Bibliotheek, in Amsterdam. Ihkv EuroPride. ","<h2>De eerste landelijke &lsquo:Pride-mars&rsquo: in Amsterdam (1977)</h2> <br /> In de tentoonstelling &lsquo:Demonstreer !!!&rsquo: blikken de initiatiefneemsters terug op de organisatie van de eerste Nederlandse &lsquo:Pride-mars&rsquo:. In het teken van 2016 EuroPride / Amsterdam Gay Pride brengt IHLIA deze parade met foto&rsquo:s en posters in beeld en eert de vrouwen die de basis legden voor wat pas twee jaar later Roze Zaterdag ging heten.","Vr 17 juni 2016 t/m wo 24 augustus 2016 ma-zo: geopend.","Demonstreer!!!","In 1977 the first Dutch Pride March took place in Amsterdam, organised by an international alliance of lesbians for the last Saturday in June, which would two years later become Pink Saturday. This free exhibition at IHLIA, part of EuroPride 2016 / Amsterdam Gay Pride, looks back with photos, posters and memories, at the courage and pride of those pioneering women.","","Fr 17 June 2016 including We 24 August 2016 Mo -Su: Open.","","2.3.14","OBA Centrale Bibliotheek","AMSTERDAM","Oosterdokskade 143","1011 DL","52,3758330","4,9083890","http://www.ihlia.nl/","https://media.iamsterdam.com/ndtrc/Images/52/52fdf7b1-1a19-446a-b662-b411209f7cd7/de20b852-aacf-4221-a353-c7016761ae8b.jpg","https://media.iamsterdam.com/ndtrc/Images/52/52fdf7b1-1a19-446a-b662-b411209f7cd7/de20b852-aacf-4221-a353-c7016761ae8b.jpg","17-06-2016","24-08-2016","",NA,"2016-07-26 14:18:43",NA
"171","d58405df-62d7-43de-a702-0b3f2b4cec11","Marinus Boezem in de Oude Kerk","Het oudste gebouw in Amsterdam is door Marinus Bozem, meester van de conceptuele kunst, omgetoverd tot een verticaal labyrint waarin je als bezoeker verschijnt of verdwijnt. Ga met een lift tot boven in het gewelf naar het hoogste kerkraam en ervaar de monumentale Oude Kerk vanuit een heel nieuw perspectief. Beleef het van 24 november tot en met 26 maart 2017, in de Oude Kerk in Amsterdam.","","Do 24 november 2016 t/m zo 26 maart 2017 ma-zo: geopend.","Marinus Boezem in de Oude Kerk","","","Th 24 November 2016 including Su 26 March 2017 Mo -Su: Open.","","2.3.14","Oude Kerk Amsterdam","AMSTERDAM","Oudekerksplein 23","1012 GX","52,3741640","4,8979220","http://www.oudekerk.nl","https://media.iamsterdam.com/ndtrc/Images/d5/d58405df-62d7-43de-a702-0b3f2b4cec11/7ea722c9-37d7-4bae-a5c7-1f408aadaf98.jpg","https://media.iamsterdam.com/ndtrc/Images/d5/d58405df-62d7-43de-a702-0b3f2b4cec11/7ea722c9-37d7-4bae-a5c7-1f408aadaf98.jpg","24-11-2016","26-03-2017","",NA,"2016-07-26 15:17:04",NA
"172","cb6a0ace-f329-4c6a-ac89-18b35cce7638","Jong & Gay","Fotografe Marjolein Annegarn legde jongeren tussen de 14 en 19 jaar vast en stelde ze tegelijkertijd de vraag hoe het is om erachter te komen dat je gay bent. De bijzondere expositie is gratis te zien bij de Melkweg in Amsterdam van 27 augustus tot en met 9 oktober 2016. Naast de expositie wordt een eenmalig magazine gelanceerd met alle beelden en interviews, columns van gay bekende Nederlanders en meer informatie voor gay jongeren. ","","Za 27 augustus 2016 t/m zo 9 oktober 2016 ma-zo: 12:00 - 21:00 uur.","Jong & Gay","What?s it like to come out of the closet in 2016? Photographer Marjolein Annegarn captures the images of teenagers while they tell her what it was like to come to terms with being gay. A one-off magazine accompanies the exhibition, with more about the subjects, and about coming out in your teens. The exhibition runs from 27 August to 9 October 2016, at Melkweg in Amsterdam.","","Sa 27 August 2016 including Su 9 October 2016 Mo -Su: 12:00 - 21:00 hour.","","2.3.14","Melkweg","AMSTERDAM","Lijnbaansgracht 234A","1017 PH","52,3647980","4,8817350","http://www.melkweg.nl","https://media.iamsterdam.com/ndtrc/Images/cb/cb6a0ace-f329-4c6a-ac89-18b35cce7638/1dcf1356-ffdc-489e-acd8-2a5fbf151eb9.jpg","https://media.iamsterdam.com/ndtrc/Images/cb/cb6a0ace-f329-4c6a-ac89-18b35cce7638/1dcf1356-ffdc-489e-acd8-2a5fbf151eb9.jpg","27-08-2016","09-10-2016","",NA,"2016-07-27 11:29:38",NA
"173","341ad60b-5f77-4fef-a1f1-49ee2d75f057","100 jaar Schiphol","Ontdek de rijke geschiedenis van Nederlands nationale luchthaven. Die begon in 1916 als drooggemalen grasveld in de Haarlemmermeerpolder. Nu, in 2016, 100 jaar later, is de luchthaven uitgegroeid tot een wereldluchthaven. Naast foto's zie je in een animatie de geschiedenis van Schiphol. Te zien van 9 september toto en met 27 november 2016, in de Centrale Hal van het Stadsarchief in Amsterdam.","","Vr 9 september 2016 t/m zo 27 november 2016 di-zo: geopend.","100 Years of Schiphol","The Amsterdam City Archives joins the Amsterdam Museum in celebrating 100 years of Schiphol, the airport that began as a simple grass field in the Haarlemmermeerpolder. The airport?s photo archive was transferred to the city in 2010, and this selection, along with a specially made animation, shows the growth of Schiphol over the years from modest field to global travel hub. The exhibition is on at the Amsterdam City Archives from 9 September to 27 November 2016.","","Fr 9 September 2016 including Su 27 November 2016 Tu -Su: Open.","","2.3.14","Stadsarchief Amsterdam - De Bazel","AMSTERDAM","Vijzelstraat 32","1017 HL","52,3626140","4,8918030","https://www.amsterdam.nl/stadsarchief/","https://media.iamsterdam.com/ndtrc/Images/34/341ad60b-5f77-4fef-a1f1-49ee2d75f057/98deb2fb-50a2-4c2e-acfd-96a3b46c0e35.jpg,https://media.iamsterdam.com/ndtrc/Images/34/341ad60b-5f77-4fef-a1f1-49ee2d75f057/eac13629-9f0c-4df3-ac61-99369263af57.jpg","https://media.iamsterdam.com/ndtrc/Images/34/341ad60b-5f77-4fef-a1f1-49ee2d75f057/98deb2fb-50a2-4c2e-acfd-96a3b46c0e35.jpg","09-09-2016","27-11-2016","",NA,"2016-07-27 11:42:32",NA
"174","fb6d5086-3354-4057-a63f-49fa8ee2a4d8","Celluloid","Een internationale groepstentoonstelling met werk van een aantal kunstenaars die geïnteresseerd is in de specifieke kwaliteiten en eigenschappen van analoog filmmateriaal. Centraal staat de bijzondere kwaliteiten van 16 of 35mm celluloid filmmateriaal en de unieke wijze waarop dit materiaal geprojecteerd wordt. Deelnemende (duo)kunstenaars zijn Rosa Barba, Tacita Dean, João Maria Gusmão & Pedro Paiva en Luis Recoder & Sandra Gibson. Te zien in EYE in Amsterdam, van 10 september tot en met 4 december 2016.","","Za 10 september 2016 t/m zo 4 december 2016 ma-zo: geopend.","Celluloid","In an era when the moving image is almost entirely digitised, 'Celluloid', an international group exhibition at the EYE Filmmuseum in Amsterdam, celebrates the unique qualities of analogue film.","<h2>The vanishing art of celluloid </h2> <p>International artists Tacita Dean, Jo&atilde:o Maria Gusm&atilde:o &amp: Pedro Paiva,&nbsp: Sandra Gibson &amp: Luis Recoder, and Rosa Barba all explore the wonderful peculiarities of 16mm and 35mm film, and the near-magical process of its projection. The complex, multi-layered films and installations embrace the quietly vanishing allure of celluloid.</p> <p>Find more <a href=&quot:http://www.iamsterdam.com/en/visiting/whats-on/search-agenda#-f667KytS50+bOuL49X2fQA-------2&quot:>exhibitions in Amsterdam</a>.</p>","Sa 10 September 2016 including Su 4 December 2016 Mo -Su: Open.","","2.3.14","EYE Filmmuseum","AMSTERDAM","IJpromenade 1","1031 KT","52,3843990","4,9009780","http://www.eyefilm.nl","https://media.iamsterdam.com/ndtrc/Images/fb/fb6d5086-3354-4057-a63f-49fa8ee2a4d8/4c907649-f787-413d-84a8-99e067a2a7ad.jpg","https://media.iamsterdam.com/ndtrc/Images/fb/fb6d5086-3354-4057-a63f-49fa8ee2a4d8/4c907649-f787-413d-84a8-99e067a2a7ad.jpg","10-09-2016","04-12-2016","",NA,"2016-07-27 12:04:02",NA
"175","9f83adfd-9910-466f-b561-0b02719a3004","De Boeddha","Wat maakt het levensverhaal van Boeddha, als spirituele leider, zo intrigerend? Waarom zijn Boeddhabeelden uit diverse landen verschillend van elkaar? Ontdek het verhaal van de Boeddha en laat je inspireren. Te zien van 23 september 2016 tot en met januari 2017, in het Tropenmuseum in Amsterdam.  ","","Vr 23 september 2016 t/m di 31 januari 2017 ma-zo: geopend.","The Buddha","Having drawn 70,000 visitors in Leiden, this eye-catching exhibition brings the story of the Buddha to the Tropenmuseum in Amsterdam from 23 September 2016 to 31 January 2017.","<h2>The Buddha&rsquo:s life story told with major international art loans </h2> <p><strong>The Buddha</strong> is one of the world&rsquo:s most inspiring figures and his image is ubiquitous, even in the Netherlands. 100 Buddha statues feature in this exhibition, along with archive material and art telling the Buddha&rsquo:s life story. The exhibition collection features key international loans from top museums such as the Victoria &amp: Albert Museum in London and Asian museums in Berlin and Singapore. </p> <p>Discover more <a href=&quot:http://www.iamsterdam.com/en/visiting/whats-on/search-agenda#-f667KytS50+bOuL49X2fQA-------2&quot:>exhibitions in Amsterdam.</a></p>","Fr 23 September 2016 including Tu 31 January 2017 Mo -Su: Open.","","2.3.14","Tropenmuseum","AMSTERDAM","Linnaeusstraat 2","1092 CK","52,3627770","4,9226540","http://www.tropenmuseum.nl","https://media.iamsterdam.com/ndtrc/Images/9f/9f83adfd-9910-466f-b561-0b02719a3004/10883aed-cc6e-4fc0-baff-6bdbc9cc8953.jpg","https://media.iamsterdam.com/ndtrc/Images/9f/9f83adfd-9910-466f-b561-0b02719a3004/10883aed-cc6e-4fc0-baff-6bdbc9cc8953.jpg","23-09-2016","31-01-2017","",NA,"2016-07-27 12:09:47",NA
"176","38d873cb-f074-4b8a-b5b3-6305dbb399d5","Herfstvakantie in NEMO","In de herfstvakantie is er bij NEMO weer veel te doen. Je kunt genieten van extra workshops en demonstraties.  ","<h2>Activiteiten</h2> Er is van alles te doen in de herfstvakantie. NEMO&rsquo:s&nbsp:<a href=&quot:http://www.nemosciencemuseum.nl/nl/wat-is-er-te-doen/activiteiten/kettingreactie/&quot:>Kettingreactie&nbsp:</a>is in de vakantie extra vaak te zien.&nbsp:Bezoek de nieuwe tentoonstelling&nbsp:<a href=&quot:http://www.nemosciencemuseum.nl/nl/wat-is-er-te-doen/tentoonstellingen/energetica/&quot:>Energetica</a>.&nbsp:Bouw een stevige constructie in&nbsp:<a href=&quot:http://www.nemosciencemuseum.nl/nl/wat-is-er-te-doen/activiteiten/de-werkplaats/&quot:>De Werkplaats</a>&nbsp:van rietjes en stokjes: een huis, bol, brug, windmobiel of ander figuur en gebruik je creativiteit om een stevig en mooi bouwwerk te maken. In het&nbsp:<a href=&quot:http://www.nemosciencemuseum.nl/nl/wat-is-er-te-doen/activiteiten/laboratorium/&quot:>Laboratorium</a>&nbsp:word je&nbsp:zelf een wetenschapper met een witte labjas aan. Zet je veiligheidsbril op en ga aan de slag met eigen experimenten en proefjes.","Za 15 oktober 2016 t/m zo 30 oktober 2016 ma-zo: 10:00 - 17:30 uur.","Autumn Holidays in NEMO","Keep the kids happy during the autumn school holidays with a visit to NEMO Science Museum. Check out the ongoing exhibitions, such as 'Energetica', get scientific in the Lab, or have your mind blown during one of the frequent 'Chair Reaction' science talks.","","Sa 15 October 2016 including Su 30 October 2016 Mo -Su: 10:00 - 17:30 hour.","","2.3.14","NEMO Science Museum","AMSTERDAM","Oosterdok 2","1011 VX","52,3742380","4,9120140","http://www.nemosciencemuseum.nl/nl/?gclid=CNrflunUh84CFYEV0wodCaQB7Q","https://media.iamsterdam.com/ndtrc/Images/38/38d873cb-f074-4b8a-b5b3-6305dbb399d5/ccc5c095-9615-4a7c-b42a-769eb9b4ccd4.jpg","https://media.iamsterdam.com/ndtrc/Images/38/38d873cb-f074-4b8a-b5b3-6305dbb399d5/ccc5c095-9615-4a7c-b42a-769eb9b4ccd4.jpg","15-10-2016","30-10-2016","",NA,"2016-07-27 12:19:11",NA
